Order_ID,Order_Date,Order_Time,Order_Month,Order_DayOfWeek,Order_Status,Customer_ID,Customer_Name,Customer_Phone,Customer_Type,Delivery_Country,Delivery_City,Delivery_Area,Delivery_Address,Delivery_Latitude,Delivery_Longitude,Restaurant_ID,Restaurant_Brand,Restaurant_Category,Restaurant_Cuisine,Restaurant_Founded,Restaurant_Country,Restaurant_City,Restaurant_Area,Restaurant_Address,Restaurant_Latitude,Restaurant_Longitude,Restaurant_Rating,Restaurant_OnFoodpanda_Since,Restaurant_IsChain,Product_Name,Product_Category,Quantity,Unit_Price_USD,Unit_Cost_USD,Order_Subtotal_USD,Delivery_Fee_USD,Discount_USD,Promo_Code,Net_Order_Value_USD,Food_Cost_USD,Restaurant_Commission_USD,Packaging_Cost_USD,Rider_Salary_Cost_USD,Marketing_Cost_USD,Platform_Fee_USD,Gross_Revenue_USD,Total_Cost_USD,Gross_Profit_USD,Foodpanda_Net_Rev_USD,Profit_Margin_Pct,Payment_Method,Payment_Status,Rider_ID,Rider_Name,Delivery_Time_Min,On_Time,Rider_Rating,Customer_Rating,Panda_Pro_Member,App_Platform,Is_Late_Night_Order,Is_Weekend
FP-002147,2024-10-04,08:05,Oct-2024,Friday,Refunded,CUST-00038,Sara Wang,+97897005281,Loyal,Singapore,Singapore,Marina,"119 Lane 11, Marina",1.311306,103.852066,REST-0073,Yoshinoya,Fast Food,Japanese,1899,Singapore,Singapore,Orchard,188 Commerce Blvd,1.272729,103.800247,4.3,2021,Yes,Edamame,Japanese,2,7.33,2.05,14.66,2.34,0.0,,17.0,4.1,2.45,0.32,2.42,0.61,0.31,17.0,7.45,9.55,1.75,56.18,Credit Card,Refunded,RIDER-0105,Priya Wong,26,Yes,4.1,2.3,Yes,Android,No,No
FP-002063,2024-10-04,01:53,Oct-2024,Friday,Delivered,CUST-00776,Thanh Lee,+77165452764,Loyal,Thailand,Bangkok,Chatuchak,"28 Street 3, Chatuchak",13.783331,100.546595,REST-0055,TGI Fridays,Casual Dining,American,1965,Thailand,Bangkok,Chatuchak,100 Park Lane,13.752772,100.533911,3.9,2016,Yes,Double Cheeseburger,American,3,10.7,3.2,32.1,2.86,0.0,,34.96,9.6,6.82,0.43,1.19,1.93,1.08,34.96,13.15,21.81,7.21,62.39,Debit Card,Paid,RIDER-0189,Fatima Wang,27,Yes,3.4,3.9,No,Android,Yes,No
FP-000008,2024-10-04,10:32,Oct-2024,Friday,Refunded,CUST-00728,Maria Sharma,+73720956992,Loyal,Malaysia,Kuala Lumpur,KLCC,"7 Block 1, KLCC",3.187748,101.692239,REST-0090,Biryani House,Fast Food,Pakistani,2008,Malaysia,Kuala Lumpur,KLCC,62 Commerce Blvd,3.195467,101.699489,4.3,2016,No,Chicken Tikka,Pakistani,1,12.86,4.46,12.86,3.16,0.0,FREEDELIVERY,16.02,4.46,2.44,0.33,1.15,0.57,0.38,16.02,6.51,9.51,3.93,59.36,FoodPanda Credits,Refunded,RIDER-0137,Siti Singh,36,Yes,3.5,2.2,No,Android,No,No
FP-003162,2024-10-04,09:25,Oct-2024,Friday,Delivered,CUST-00449,Anusha Ahmed,+91128222260,Loyal,Thailand,Bangkok,Chatuchak,"75 Lane 5, Chatuchak",13.705746,100.499641,REST-0051,Starbucks,Cafe,Coffee,1971,Thailand,Bangkok,Sukhumvit,164 Commerce Blvd,13.779776,100.532976,3.9,2021,Yes,Cappuccino,Coffee,2,5.61,1.99,11.22,1.27,2.35,DINNER25,10.14,3.98,2.0,0.39,1.61,0.35,0.41,12.49,6.33,3.81,1.33,30.5,Debit Card,Paid,RIDER-0184,Lena Rahman,72,No,3.7,3.1,No,Android,No,No
FP-000994,2024-10-04,19:37,Oct-2024,Friday,Delivered,CUST-00643,Thanh Suzuki,+63925412179,New,Singapore,Singapore,Bugis,"279 Block 9, Bugis",1.325222,103.83195,REST-0078,La Mexicana,Casual Dining,Mexican,2013,Singapore,Singapore,Marina,167 Food Ave,1.260232,103.868859,3.5,2018,No,Chicken Burrito,Mexican,1,20.09,5.59,20.09,1.35,0.0,,21.44,5.59,2.6,0.97,2.32,1.36,0.41,21.44,10.24,11.2,-0.29,52.24,Debit Card,Paid,RIDER-0082,Priya Chaudhry,74,No,5.0,4.7,Yes,iOS,No,No
FP-003400,2024-10-05,12:10,Oct-2024,Saturday,Delivered,CUST-00146,Aisha Lee,+69895609471,New,Thailand,Chiang Mai,Nimman,"296 Avenue 11, Nimman",18.75532,99.034525,REST-0062,Tim Hortons,Cafe,Coffee,1964,Thailand,Chiang Mai,Nimman,138 Food Ave,18.762053,98.94327,3.5,2019,Yes,Cold Brew,Coffee,4,6.31,2.08,25.24,1.41,5.61,DINNER25,21.04,8.32,3.61,0.33,1.89,1.14,0.63,26.65,11.68,9.36,2.29,35.12,Debit Card,Paid,RIDER-0094,Omar Yamamoto,42,No,2.7,4.7,No,iOS,No,Yes
FP-000020,2024-10-05,13:44,Oct-2024,Saturday,Delivered,CUST-00607,Zara Wong,+74419561201,Returning,Pakistan,Karachi,DHA,"86 Lane 6, DHA",24.89908,66.974687,REST-0010,Starbucks,Cafe,Coffee,1971,Pakistan,Karachi,DHA,48 Park Lane,24.826927,67.032031,4.9,2016,Yes,Cappuccino,Coffee,1,5.33,1.83,5.33,0.84,0.0,,6.17,1.83,0.89,0.23,1.03,0.34,0.11,6.17,3.43,2.74,0.24,44.41,Credit Card,Paid,RIDER-0132,Maria Suzuki,20,Yes,3.8,3.2,Yes,Web,No,Yes
FP-000808,2024-10-05,19:32,Oct-2024,Saturday,Delivered,CUST-00345,Ahmed Wong,+75871531100,New,Malaysia,Penang,Georgetown,"36 Lane 18, Georgetown",5.428268,100.292338,REST-0096,Pad Thai Street,Fast Food,Thai,2010,Malaysia,Penang,Batu Ferringhi,30 Commerce Blvd,5.383864,100.304448,4.2,2016,No,Massaman Curry,Thai,3,13.89,3.89,41.67,1.5,0.0,,43.17,11.67,7.37,0.64,2.17,2.5,1.37,43.17,16.98,26.19,4.93,60.67,Debit Card,Paid,RIDER-0153,Ahmed Ahmed,46,No,3.9,2.6,No,Web,No,Yes
FP-002050,2024-10-05,00:16,Oct-2024,Saturday,Late Delivered,CUST-00106,Hassan Rahman,+89528133274,Loyal,Pakistan,Karachi,Gulshan,"285 Lane 13, Gulshan",24.877628,67.04755,REST-0006,Burger King,Fast Food,American,1953,Pakistan,Karachi,Clifton,67 Park Lane,24.896408,67.034125,4.8,2020,Yes,Vanilla Milkshake,American,1,5.1,1.56,5.1,2.02,1.26,DINNER25,5.86,1.56,0.68,0.29,1.78,0.27,0.17,7.12,3.9,1.96,0.53,27.53,Credit Card,Paid,RIDER-0019,Tariq Khan,71,No,4.0,4.1,No,iOS,Yes,Yes
FP-001511,2024-10-05,22:58,Oct-2024,Saturday,Delivered,CUST-00545,Raj Wong,+88920772671,Returning,Malaysia,Kuala Lumpur,KLCC,"97 Street 8, KLCC",3.101687,101.693383,REST-0085,Jollibee,Fast Food,Filipino,1978,Malaysia,Kuala Lumpur,Bukit Bintang,56 Main St,3.191989,101.711608,4.7,2017,Yes,Yum Burger,Filipino,1,6.8,1.91,6.8,3.33,0.0,,10.13,1.91,1.44,0.4,1.88,0.43,0.25,10.13,4.62,5.51,2.31,54.39,Cash on Delivery,Paid,RIDER-0099,Anusha Hassan,60,No,2.7,4.8,Yes,Android,Yes,Yes
FP-001570,2024-10-05,06:55,Oct-2024,Saturday,Delivered,CUST-00363,Omar Chen,+66928393291,Loyal,Pakistan,Islamabad,F-7,"124 Avenue 3, F-7",33.676183,73.084022,REST-0027,KFC,Fast Food,American,1952,Pakistan,Islamabad,F-7,183 Main St,33.747217,73.069538,3.3,2017,Yes,Classic Burger,American,2,7.55,2.14,15.1,1.01,0.0,,16.11,4.28,2.37,0.2,1.26,0.56,0.48,16.11,6.3,9.81,1.84,60.89,Debit Card,Paid,RIDER-0178,Emily Khan,75,No,4.1,2.9,Yes,Android,No,Yes
FP-002976,2024-10-06,15:02,Oct-2024,Sunday,Late Delivered,CUST-00530,Siti Yamamoto,+63154267347,Loyal,Thailand,Bangkok,Silom,"19 Lane 20, Silom",13.780929,100.510245,REST-0054,Crispy Wings,Fast Food,American,2016,Thailand,Bangkok,Silom,30 Food Ave,13.718696,100.502598,4.3,2019,No,Classic Burger,American,2,7.9,2.1,15.8,1.3,0.0,,17.1,4.2,2.72,0.32,1.38,0.59,0.46,17.1,6.49,10.61,2.19,62.05,Cash on Delivery,Paid,RIDER-0146,Anusha Yamamoto,53,No,2.7,2.4,No,Android,No,Yes
FP-001336,2024-10-06,04:37,Oct-2024,Sunday,Delivered,CUST-00625,Sofia Wang,+94391126537,New,Pakistan,Islamabad,F-7,"60 Lane 14, F-7",33.70234,73.104498,REST-0027,KFC,Fast Food,American,1952,Pakistan,Islamabad,F-7,183 Main St,33.747217,73.069538,3.3,2017,Yes,Loaded Fries,American,5,5.93,1.59,29.65,1.77,0.0,,31.42,7.95,4.31,0.47,1.76,1.59,0.71,31.42,11.77,19.65,2.97,62.54,Credit Card,Paid,RIDER-0041,Kim Rahman,34,Yes,4.2,3.3,No,Android,No,Yes
FP-000230,2024-10-06,06:53,Oct-2024,Sunday,Late Delivered,CUST-00125,Wei Costa,+98435489452,Returning,Bangladesh,Dhaka,Banani,"134 Avenue 20, Banani",23.783493,90.444773,REST-0035,Pad Thai Street,Fast Food,Thai,2010,Bangladesh,Dhaka,Dhanmondi,98 Food Ave,23.854882,90.393222,3.9,2019,No,Pad Thai,Thai,1,9.91,3.15,9.91,0.7,0.0,FREEDELIVERY,10.61,3.15,1.31,0.19,1.09,0.49,0.36,10.61,4.92,5.69,0.6,53.63,Debit Card,Paid,RIDER-0048,Siti Nguyen,70,No,2.8,2.4,No,Android,No,Yes
FP-003220,2024-10-06,04:51,Oct-2024,Sunday,Delivered,CUST-00053,Carlos Tan,+73789024924,New,Pakistan,Islamabad,Blue Area,"125 Avenue 14, Blue Area",33.675462,73.08407,REST-0025,TGI Fridays,Casual Dining,American,1965,Pakistan,Islamabad,Blue Area,70 Commerce Blvd,33.766892,73.072638,4.0,2018,Yes,Vanilla Milkshake,American,3,5.75,2.07,17.25,1.54,2.21,SAVE15,16.58,6.21,2.65,0.17,1.92,0.98,0.57,18.79,9.28,7.3,1.69,38.85,Bank Transfer,Paid,RIDER-0152,Nina Malik,18,Yes,3.3,3.1,Yes,iOS,No,Yes
FP-003176,2024-10-06,09:21,Oct-2024,Sunday,Refunded,CUST-00125,Wei Costa,+98435489452,Loyal,Taiwan,Taipei,Xinyi,"164 Block 1, Xinyi",25.037903,121.512896,REST-0130,TGI Fridays,Casual Dining,American,1965,Taiwan,Taipei,Xinyi,8 Food Ave,25.007982,121.541888,3.3,2019,Yes,Crispy Chicken Sandwich,American,3,9.95,3.25,29.85,1.09,0.0,,30.94,9.75,3.72,0.38,1.98,1.47,1.16,30.94,13.58,17.36,2.14,56.11,Cash on Delivery,Refunded,RIDER-0066,Reza Chen,21,Yes,4.9,4.3,No,iOS,No,Yes
FP-002723,2024-10-06,23:24,Oct-2024,Sunday,Late Delivered,CUST-00446,Sara Cruz,+74230311939,Loyal,Pakistan,Lahore,Gulberg,"19 Block 4, Gulberg",31.542331,74.355121,REST-0014,Domino's,Fast Food,Italian,1960,Pakistan,Lahore,DHA,46 Main St,31.520222,74.369786,4.8,2020,Yes,Penne Arrabbiata,Italian,3,10.0,2.72,30.0,3.1,4.01,SAVE15,29.09,8.16,5.44,0.22,1.37,1.49,0.98,33.1,11.24,17.85,6.44,53.93,Digital Wallet,Paid,RIDER-0156,Wei Costa,25,Yes,4.7,4.2,No,Android,Yes,Yes
FP-002733,2024-10-06,17:38,Oct-2024,Sunday,Late Delivered,CUST-00454,Aisha Rahman,+99192573170,Returning,Malaysia,Penang,Batu Ferringhi,"208 Block 16, Batu Ferringhi",5.404802,100.341048,REST-0092,McDonald's,Fast Food,American,1940,Malaysia,Penang,Batu Ferringhi,130 Food Ave,5.381574,100.372258,4.3,2020,Yes,Apple Pie,American,2,3.72,1.03,7.44,1.84,0.0,,9.28,2.06,1.52,0.53,1.1,0.31,0.27,9.28,4.0,5.28,1.69,56.9,Credit Card,Paid,RIDER-0065,David Lee,57,No,4.5,4.3,No,Android,No,Yes
FP-000700,2024-10-06,16:14,Oct-2024,Sunday,Late Delivered,CUST-00388,Reza Suzuki,+88515156661,New,Thailand,Bangkok,Silom,"110 Street 5, Silom",13.745218,100.493916,REST-0052,Nando's,Casual Dining,Chicken,1987,Thailand,Bangkok,Chatuchak,110 Commerce Blvd,13.761411,100.489732,3.2,2017,Yes,Spicy Chicken Strips,Chicken,1,8.67,3.02,8.67,0.91,1.88,DINNER25,7.7,3.02,1.44,0.54,1.78,0.27,0.2,9.58,5.61,2.09,-0.04,21.82,Cash on Delivery,Paid,RIDER-0043,Raj Khan,41,No,4.1,3.0,Yes,iOS,No,Yes
FP-003345,2024-10-06,10:05,Oct-2024,Sunday,Delivered,CUST-00623,Emily Silva,+90329766590,Loyal,Singapore,Singapore,Bugis,"154 Avenue 1, Bugis",1.240457,103.823212,REST-0077,Pho Saigon,Casual Dining,Vietnamese,2009,Singapore,Singapore,Marina,113 Commerce Blvd,1.285958,103.812424,3.2,2019,No,Vietnamese Spring Rolls,Vietnamese,2,14.19,4.0,28.38,0.96,0.0,,29.34,8.0,3.95,0.32,2.5,1.79,0.69,29.34,12.61,16.73,0.99,57.02,FoodPanda Credits,Paid,RIDER-0043,Raj Khan,55,No,2.8,4.2,No,Android,No,Yes
FP-002271,2024-10-06,21:17,Oct-2024,Sunday,Late Delivered,CUST-00464,Nina Ali,+93469919929,Returning,Singapore,Singapore,Tanjong Pagar,"4 Block 14, Tanjong Pagar",1.249954,103.83834,REST-0074,Dunkin',Cafe,Coffee,1950,Singapore,Singapore,Tanjong Pagar,56 Commerce Blvd,1.275822,103.806333,4.6,2019,Yes,Iced Matcha Latte,Coffee,2,11.35,3.22,22.7,5.1,0.0,,27.8,6.44,3.28,0.69,3.84,0.69,0.76,27.8,11.66,16.14,3.92,58.06,Cash on Delivery,Paid,RIDER-0017,Wei Nguyen,54,No,3.3,3.3,No,Android,No,Yes
FP-002660,2024-10-06,02:47,Oct-2024,Sunday,Late Delivered,CUST-00736,Anusha Liu,+68922301213,Loyal,Taiwan,Taichung,Beitun,"254 Avenue 7, Beitun",24.197105,120.712531,REST-0132,Biryani House,Fast Food,Pakistani,2008,Taiwan,Taichung,Xitun,46 Market Rd,24.138842,120.713521,4.2,2022,No,Beef Nihari,Pakistani,2,15.62,5.47,31.24,1.71,2.58,WEEKEND10,30.37,10.94,4.47,0.32,1.07,1.15,0.97,32.95,13.48,16.89,4.61,51.26,Cash on Delivery,Paid,RIDER-0123,Ahmed Singh,38,Yes,4.8,3.8,No,Android,Yes,Yes
FP-003310,2024-10-07,21:59,Oct-2024,Monday,Refunded,CUST-00420,Reza Park,+83576676179,Loyal,Taiwan,Taipei,Da'an,"64 Avenue 17, Da'an",25.048171,121.550968,REST-0128,Hardee's,Fast Food,American,1960,Taiwan,Taipei,Zhongzheng,5 Commerce Blvd,25.042581,121.573075,4.5,2018,Yes,BBQ Bacon Burger,American,1,12.87,3.92,12.87,3.06,0.0,FLASHDEAL,15.93,3.92,2.21,0.26,1.76,0.47,0.44,15.93,6.41,9.52,3.22,59.76,FoodPanda Credits,Refunded,RIDER-0172,Thanh Chen,26,Yes,3.6,3.6,No,iOS,No,No
FP-000930,2024-10-07,21:55,Oct-2024,Monday,Cancelled,CUST-00144,David Santos,+96805818425,Returning,Pakistan,Lahore,Gulberg,"53 Block 8, Gulberg",31.503702,74.357973,REST-0017,Tim Hortons,Cafe,Coffee,1964,Pakistan,Lahore,Gulberg,168 Main St,31.499997,74.382806,3.4,2019,Yes,Blueberry Muffin,Coffee,1,4.2,1.27,4.2,1.8,1.26,NEWUSER30,4.74,1.27,0.56,0.36,1.3,0.19,0.15,6.0,3.12,1.62,0.66,27.0,Credit Card,Refunded,RIDER-0046,Lena Liu,0,N/A,4.5,,No,iOS,No,No
FP-001835,2024-10-07,09:03,Oct-2024,Monday,Delivered,CUST-00155,Fatima Wang,+65156488296,New,Malaysia,Penang,Georgetown,"239 Block 9, Georgetown",5.457508,100.316683,REST-0097,Peri Peri,Casual Dining,Chicken,2012,Malaysia,Penang,Georgetown,31 Main St,5.390929,100.354169,4.4,2021,No,Peri Peri Chicken Burger,Chicken,4,13.62,4.4,54.48,2.37,0.0,,56.85,17.6,9.76,0.27,2.04,2.54,1.95,56.85,22.45,34.4,9.23,60.51,Cash on Delivery,Paid,RIDER-0021,Maria Costa,71,No,4.5,4.6,No,Android,No,No
FP-001559,2024-10-07,21:07,Oct-2024,Monday,Delivered,CUST-00650,Emily Khan,+85946066287,Returning,Pakistan,Karachi,DHA,"58 Street 8, DHA",24.879984,67.014718,REST-0006,Burger King,Fast Food,American,1953,Pakistan,Karachi,Clifton,67 Park Lane,24.896408,67.034125,4.8,2020,Yes,French Fries (L),American,2,3.82,1.05,7.64,0.99,0.0,FREEDELIVERY,8.63,2.1,1.32,0.54,1.87,0.48,0.27,8.63,4.99,3.64,-0.31,42.18,Debit Card,Paid,RIDER-0057,Emily Cruz,71,No,4.5,3.4,No,Android,No,No
FP-002727,2024-10-07,04:46,Oct-2024,Monday,Cancelled,CUST-00563,Fatima Hassan,+99442019016,Returning,Bangladesh,Chittagong,Agrabad,"115 Avenue 5, Agrabad",22.353649,91.807913,REST-0046,Yoshinoya,Fast Food,Japanese,1899,Bangladesh,Chittagong,Nasirabad,149 Park Lane,22.3122,91.854685,3.6,2018,Yes,Salmon Sashimi,Japanese,4,15.38,4.32,61.52,2.84,0.0,,64.36,17.28,12.31,0.46,1.56,2.42,2.07,64.36,21.72,42.64,12.78,66.25,Credit Card,Refunded,RIDER-0072,John Costa,0,N/A,3.3,,No,Web,No,No
FP-000333,2024-10-07,19:50,Oct-2024,Monday,Delivered,CUST-00058,Aisha Wang,+96320337809,Returning,Bangladesh,Dhaka,Gulshan,"47 Block 14, Gulshan",23.778557,90.431825,REST-0031,Biryani House,Fast Food,Pakistani,2008,Bangladesh,Dhaka,Gulshan,147 Park Lane,23.76847,90.450114,3.5,2019,No,Chicken Biryani,Pakistani,4,8.67,2.69,34.68,0.71,0.0,,35.39,10.76,6.33,0.5,1.45,2.25,1.24,35.39,14.96,20.43,4.08,57.73,Cash on Delivery,Paid,RIDER-0191,Raj Costa,23,Yes,4.5,2.7,Yes,Android,No,No
FP-003314,2024-10-07,19:35,Oct-2024,Monday,Delivered,CUST-00170,Juan Sharma,+74524410834,Loyal,Pakistan,Islamabad,F-7,"51 Street 20, F-7",33.678599,73.109493,REST-0022,Curry Kingdom,Casual Dining,Indian,2010,Pakistan,Islamabad,Blue Area,85 Commerce Blvd,33.753465,73.078916,4.5,2017,No,Gulab Jamun,Indian,3,4.05,1.15,12.15,0.84,0.0,,12.99,3.45,1.97,0.41,1.36,0.79,0.46,12.99,6.01,6.98,0.71,53.73,Cash on Delivery,Paid,RIDER-0049,David Cruz,60,No,4.3,3.9,No,Android,No,No
FP-000292,2024-10-07,02:40,Oct-2024,Monday,Delivered,CUST-00655,Raj Suzuki,+66459748735,Returning,Pakistan,Karachi,DHA,"69 Block 11, DHA",24.902361,66.971103,REST-0008,Popeyes,Fast Food,American,1972,Pakistan,Karachi,Gulshan,87 Food Ave,24.834573,67.015064,4.5,2019,Yes,Loaded Fries,American,1,6.1,1.87,6.1,2.48,0.0,,8.58,1.87,1.32,0.43,1.15,0.42,0.19,8.58,3.87,4.71,1.99,54.9,Credit Card,Paid,RIDER-0095,Reza Yamamoto,46,No,4.9,4.2,Yes,iOS,Yes,No
FP-000577,2024-10-08,17:16,Oct-2024,Tuesday,Delivered,CUST-00008,Ahmed Silva,+81963538119,Returning,Cambodia,Phnom Penh,Toul Kork,"159 Avenue 5, Toul Kork",11.572592,104.900496,REST-0157,Domino's,Fast Food,Italian,1960,Cambodia,Phnom Penh,Toul Kork,134 Commerce Blvd,11.532751,104.886098,4.8,2021,Yes,Margherita Pizza,Italian,1,9.71,2.71,9.71,0.79,0.0,LUNCHSPECIAL,10.5,2.71,1.38,0.34,1.14,0.67,0.21,10.5,4.86,5.64,0.23,53.71,Debit Card,Paid,RIDER-0191,Raj Costa,69,No,3.1,3.0,No,Web,No,No
FP-001386,2024-10-08,14:49,Oct-2024,Tuesday,Late Delivered,CUST-00079,Wei Singh,+83651085057,Returning,Malaysia,Penang,Georgetown,"114 Street 8, Georgetown",5.422099,100.374598,REST-0094,Dragon Palace,Fine Dining,Chinese,2001,Malaysia,Penang,Georgetown,40 Park Lane,5.387747,100.310991,3.8,2020,No,Sweet & Sour Pork,Chinese,2,13.72,4.24,27.44,3.26,4.5,PANDA20,26.2,8.48,5.15,0.19,1.99,1.61,1.08,30.7,12.27,13.93,5.7,45.37,Digital Wallet,Paid,RIDER-0197,John Ali,24,Yes,2.6,2.9,No,Web,No,No
FP-001045,2024-10-08,19:31,Oct-2024,Tuesday,Delivered,CUST-00166,Juan Rahman,+67404133583,Returning,Pakistan,Lahore,Model Town,"244 Avenue 4, Model Town",31.55625,74.391423,REST-0014,Domino's,Fast Food,Italian,1960,Pakistan,Lahore,DHA,46 Main St,31.520222,74.369786,4.8,2020,Yes,Pepperoni Pizza,Italian,2,12.28,3.83,24.56,3.09,0.0,,27.65,7.66,3.3,0.44,1.54,0.87,0.56,27.65,10.51,17.14,4.1,61.99,Digital Wallet,Paid,RIDER-0054,Thanh Silva,43,No,3.7,4.8,No,Android,No,No
FP-002470,2024-10-08,04:33,Oct-2024,Tuesday,Delivered,CUST-00588,Zara Khan,+61573561557,Returning,Hong Kong,Hong Kong,Tsim Sha Tsui,"15 Lane 11, Tsim Sha Tsui",22.306048,114.150557,REST-0143,Tim Hortons,Cafe,Coffee,1964,Hong Kong,Hong Kong,Tsim Sha Tsui,3 Food Ave,22.33391,114.208665,3.6,2021,Yes,Bagel & Cream Cheese,Coffee,3,9.47,2.8,28.41,6.13,0.0,FREEDELIVERY,34.54,8.4,5.21,0.83,3.21,1.38,1.12,34.54,13.82,20.72,7.04,59.99,Cash on Delivery,Paid,RIDER-0039,Sofia Wang,55,No,3.2,3.9,No,Android,No,No
FP-002879,2024-10-08,02:15,Oct-2024,Tuesday,Late Delivered,CUST-00327,Mei Rahman,+90847401602,Loyal,Singapore,Singapore,Marina,"108 Avenue 13, Marina",1.251735,103.880018,REST-0076,Seafood Bay,Casual Dining,Seafood,2006,Singapore,Singapore,Orchard,12 Main St,1.288534,103.834374,4.3,2022,No,Prawn Tempura,Seafood,2,26.6,8.12,53.2,2.23,0.0,,55.43,16.24,8.68,0.28,1.86,2.87,1.89,55.43,21.25,34.18,7.79,61.66,Credit Card,Paid,RIDER-0068,Nina Chaudhry,74,No,4.8,3.6,No,Android,Yes,No
FP-003411,2024-10-08,18:56,Oct-2024,Tuesday,Delivered,CUST-00329,Tariq Nguyen,+90581682167,Loyal,Thailand,Bangkok,Sukhumvit,"106 Lane 14, Sukhumvit",13.741244,100.470274,REST-0057,Spice Garden,Casual Dining,Indian,2005,Thailand,Bangkok,Sukhumvit,62 Food Ave,13.708475,100.483395,3.4,2018,No,Paneer Butter Masala,Indian,2,9.93,3.29,19.86,1.14,0.0,,21.0,6.58,3.29,0.46,1.82,0.96,0.78,21.0,9.82,11.18,1.97,53.24,Debit Card,Paid,RIDER-0151,Wei Silva,54,No,3.0,4.3,No,iOS,No,No
FP-000592,2024-10-09,04:40,Oct-2024,Wednesday,Delivered,CUST-00688,Nina Silva,+85836665942,New,Hong Kong,Hong Kong,Causeway Bay,"120 Street 2, Causeway Bay",22.369365,114.179132,REST-0144,TGI Fridays,Casual Dining,American,1965,Hong Kong,Hong Kong,Central,185 Main St,22.276779,114.145666,3.3,2019,Yes,Chicken McNuggets 10pc,American,2,15.98,5.17,31.96,1.83,0.0,,33.79,10.34,4.24,1.01,2.81,1.6,0.94,33.79,15.76,18.03,1.59,53.36,Debit Card,Paid,RIDER-0133,Sofia Hassan,51,No,4.2,4.3,No,iOS,No,No
FP-003524,2024-10-09,18:45,Oct-2024,Wednesday,Refunded,CUST-00126,Siti Chaudhry,+82211240259,Loyal,Hong Kong,Hong Kong,Tsim Sha Tsui,"63 Block 11, Tsim Sha Tsui",22.339439,114.18381,REST-0141,Din Tai Fung,Fine Dining,Chinese,1958,Hong Kong,Hong Kong,Central,128 Market Rd,22.350881,114.181138,3.8,2016,Yes,Spring Rolls 4pc,Chinese,1,12.1,3.28,12.1,1.49,3.42,NEWUSER30,10.17,3.28,2.66,0.63,2.81,0.65,0.46,13.59,7.37,2.8,0.52,20.6,Debit Card,Refunded,RIDER-0160,Emma Singh,44,No,4.0,3.5,No,Web,No,No
FP-001664,2024-10-09,00:51,Oct-2024,Wednesday,Delivered,CUST-00076,Emma Silva,+67900651998,Returning,Philippines,Manila,BGC,"192 Avenue 6, BGC",14.567992,120.954126,REST-0101,Shawarma Zone,Fast Food,Middle Eastern,2011,Philippines,Manila,Quezon City,30 Market Rd,14.51029,121.007391,4.5,2016,No,Fattoush Salad,Middle Eastern,1,4.91,1.58,4.91,2.5,0.0,,7.41,1.58,0.88,0.39,1.19,0.15,0.1,7.41,3.31,4.1,1.75,55.33,Debit Card,Paid,RIDER-0197,John Ali,42,No,3.7,3.3,No,iOS,Yes,No
FP-001130,2024-10-09,21:46,Oct-2024,Wednesday,Cancelled,CUST-00590,Lena Costa,+69543412542,Loyal,Thailand,Bangkok,Chatuchak,"7 Lane 10, Chatuchak",13.714345,100.490113,REST-0055,TGI Fridays,Casual Dining,American,1965,Thailand,Bangkok,Chatuchak,100 Park Lane,13.752772,100.533911,3.9,2016,Yes,BBQ Bacon Burger,American,3,10.68,3.77,32.04,1.32,0.0,,33.36,11.31,5.88,0.18,1.81,1.1,0.71,33.36,14.4,18.96,4.82,56.83,Debit Card,Refunded,RIDER-0135,Siti Chen,0,N/A,2.8,,No,iOS,No,No
FP-003032,2024-10-09,06:48,Oct-2024,Wednesday,Late Delivered,CUST-00601,Siti Ali,+94467570835,Returning,Bangladesh,Chittagong,Agrabad,"252 Avenue 19, Agrabad",22.37399,91.828589,REST-0045,Din Tai Fung,Fine Dining,Chinese,1958,Bangladesh,Chittagong,GEC,111 Main St,22.357747,91.819962,3.2,2018,Yes,Xiao Long Bao,Chinese,3,9.56,2.45,28.68,1.83,4.24,SAVE15,26.27,7.35,4.33,0.31,2.06,1.03,0.96,30.51,10.75,15.52,3.72,50.87,Cash on Delivery,Paid,RIDER-0076,Ali Chen,21,Yes,3.1,2.5,No,Web,No,No
FP-000428,2024-10-09,14:32,Oct-2024,Wednesday,Cancelled,CUST-00608,Raj Yamamoto,+78856881618,Loyal,Pakistan,Lahore,DHA,"127 Street 18, DHA",31.551523,74.329416,REST-0017,Tim Hortons,Cafe,Coffee,1964,Pakistan,Lahore,Gulberg,168 Main St,31.499997,74.382806,3.4,2019,Yes,Iced Matcha Latte,Coffee,1,5.9,1.87,5.9,2.52,0.0,FREEDELIVERY,8.42,1.87,1.03,0.46,1.28,0.27,0.15,8.42,3.88,4.54,1.69,53.92,Debit Card,Refunded,RIDER-0091,Emma Sharma,0,N/A,4.3,,Yes,iOS,No,No
